microbe,status
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__obeum,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__producta,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Blautia;_s__producta.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Butyrivibrio;_s__crossotus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__aldenense,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__citroniae,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__colinum,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__hathewayi,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__hathewayi.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__lavalense,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Clostridium;_s__symbiosum,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__catus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__eutactus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__eutactus.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Coprococcus;_s__eutactus.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__formicigenerans,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Dorea;_s__longicatena,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Epulopiscium;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnobacterium;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnospira;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnospira;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnospira;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnospira;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Lachnospira;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g__Roseburia;_s__faecis,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__gnavus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__gnavus.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__gnavus.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Lachnospiraceae;_g___Ruminococcus_;_s__torques,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptococcaceae;_g__Peptococcus;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptococcaceae;_g__rc4-4;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptostreptococcaceae,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptostreptococcaceae.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptostreptococcaceae.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Peptostreptococcaceae;_g___Clostridium_,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.10,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.11,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.12,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.13,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.14,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.15,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.16,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.17,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.18,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.19,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.20,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.21,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.22,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.23,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.24,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.25,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.26,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.27,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.28,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.29,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.30,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.31,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.32,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.33,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.34,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.35,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.36,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.37,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.38,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.39,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.40,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.41,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.42,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.43,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.10,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.11,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.12,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.13,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__;_s__.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Anaerotruncus;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Anaerotruncus;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Butyricicoccus;_s__pullicaecorum,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Butyricicoccus;_s__pullicaecorum.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Butyricicoccus;_s__pullicaecorum.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Clostridium,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Clostridium;_s__methylpentosum,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Clostridium;_s__methylpentosum.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.10,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Faecalibacterium;_s__prausnitzii.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Gemmiger;_s__formicilis,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Gemmiger;_s__formicilis.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Gemmiger;_s__formicilis.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.10,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.11,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.12,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.13,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.14,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.15,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.16,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.17,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.18,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Oscillospira;_s__.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.10,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.11,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.12,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.8,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__.9,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__bromii,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__bromii.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__callidus,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__callidus.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Ruminococcaceae;_g__Ruminococcus;_s__flavefaciens,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Acidaminococcus;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.3,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.4,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.5,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.6,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Dialister;_s__.7,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megamonas;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megamonas;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megamonas;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.1,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.2,kept
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.3,kept
