microbe,status,taxonomy_level,nonzero_fraction,mean_nonzero_abund,std_abund,prevalence_datasets,cv_across_datasets,mean_MI_with_target
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megamonas;_s__.2,kept,genus,0.008181480104127928,248.8181818181818,68.70912231967434,0.06666666666666667,4.2833991074346365,0.015285838188971697
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__,kept,genus,0.0476013387876534,251.125,163.35851316780585,0.2,4.161079943421246,0.013009656102781996
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.1,kept,genus,0.00502045370026032,449.3703703703704,73.23363580718068,0.16666666666666666,2.905518568477018,0.017525374666649777
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.10,dropped,genus,0.0027891409445890665,1129.6666666666667,61.44285339349137,0.03333333333333333,5.47722557505166,0.019895090520779778
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.11,dropped,genus,0.0007437709185570844,422.25,11.752219605805374,0.03333333333333333,5.477225575051661,0.01806759761095583
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.12,dropped,genus,0.015619189289698772,3545.785714285714,816.9908687355818,0.03333333333333333,5.47722557505166,0.01048389984064891
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.13,dropped,genus,0.0007437709185570844,3.0,0.1140764308313363,0.03333333333333333,5.477225575051661,0.012812851047410086
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.2,kept,genus,0.005950167348456675,207.375,36.401368781909554,0.1,3.545760953329917,0.0149157054163413
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.3,kept,genus,0.0014875418371141688,254.625,15.523063255692135,0.06666666666666667,3.809531573710177,0.013393620737308631
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.4,kept,genus,0.010226850130159911,493.2909090909091,127.40845459271378,0.06666666666666667,3.8497836720496155,0.010909016187015518
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.5,dropped,genus,0.0009297136481963555,412.8,13.403384263385304,0.03333333333333333,5.47722557505166,0.014899294012823031
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.6,dropped,genus,0.0005578281889178133,566.0,16.390403309803347,0.03333333333333333,5.47722557505166,0.009318615781919703
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.7,dropped,genus,0.0027891409445890665,1114.6666666666667,62.94082130698286,0.03333333333333333,5.47722557505166,0.015608372759913529
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.8,dropped,genus,0.0014875418371141688,565.5,22.981505566467558,0.03333333333333333,5.477225575051661,0.00788388197813219
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Megasphaera;_s__.9,dropped,genus,0.0007437709185570844,609.5,17.04396390193428,0.03333333333333333,5.477225575051661,0.01954975578787949
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella,dropped,genus,0.006879880996653031,171.24324324324326,39.54076472730093,0.03333333333333333,5.477225575051661,0.011532696203471186
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella.1,dropped,genus,0.004834510970621049,115.11538461538461,17.191183475032037,0.03333333333333333,5.477225575051662,0.027334335322011526
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella;_s__,kept,genus,0.001859427296392711,27.9,2.0461718036432273,0.06666666666666667,3.8097604466921786,0.015024160063967252
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella;_s__.1,dropped,genus,0.0007437709185570844,608.5,18.52197328422259,0.03333333333333333,5.477225575051661,0.014834851449407016
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella;_s__multacida,dropped,species,0.0011156563778356265,339.3333333333333,14.06264850625016,0.03333333333333333,5.47722557505166,0.02517920296503502
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Mitsuokella;_s__multacida.1,dropped,species,0.003904797322424693,512.8095238095239,36.98129693458133,0.03333333333333333,5.47722557505166,0.005994172845203316
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Phascolarctobacterium;_s__,kept,genus,0.030494607660840462,753.5731707317074,290.3737095053089,0.26666666666666666,2.8102645847819665,0.01592783880869948
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Phascolarctobacterium;_s__.1,kept,genus,0.012086277426552623,187.4,35.492720389930916,0.2,2.549361298199091,0.020692840150061807
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Phascolarctobacterium;_s__.2,kept,genus,0.040907400520639646,191.9090909090909,122.44625788882732,0.13333333333333333,3.086541133695474,0.020648016879631928
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Phascolarctobacterium;_s__.3,kept,genus,0.05410933432502789,554.8900343642612,294.5656137778469,0.06666666666666667,5.24030873681333,0.019072043268311214
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Schwartzia;_s__,dropped,genus,0.0011156563778356265,4.0,0.16129756593741437,0.03333333333333333,5.477225575051662,0.01591567641871047
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Selenomonas;_s__bovis,dropped,species,0.0005578281889178133,787.3333333333334,19.885166974399567,0.03333333333333333,5.47722557505166,0.010250587240789902
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella,kept,genus,0.0180364447750093,442.41237113402065,140.19691361159764,0.2,4.508103327778481,0.015672900362885288
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella.1,dropped,genus,0.0005578281889178133,83.33333333333333,2.913940717929247,0.03333333333333333,5.477225575051662,0.021861834009940018
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella.2,dropped,genus,0.04648568240981778,96.224,54.591107909415115,0.03333333333333333,5.477225575051661,0.013897849965815896
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__,dropped,genus,0.0007437709185570844,169.25,4.6441489232821835,0.03333333333333333,5.477225575051661,0.008337294248691821
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__dispar,kept,species,0.07028635180364448,139.8042328042328,82.8269893900744,0.2,2.9210372438516066,0.01752396153482232
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__dispar.1,kept,species,0.039419858683525474,191.33018867924528,103.49634028685448,0.1,4.02341328389199,0.008856745624614892
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__dispar.2,dropped,species,0.00502045370026032,180.77777777777777,35.325619589486635,0.03333333333333333,5.477225575051662,0.010634734084599643
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__parvula,kept,species,0.015619189289698772,151.27380952380952,57.84755675773605,0.16666666666666666,3.155594954948776,0.014116473380831137
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f__Veillonellaceae;_g__Veillonella;_s__parvula.1,dropped,species,0.0007437709185570844,59.5,1.8044366756898753,0.03333333333333333,5.477225575051663,0.011515741071393748
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_,kept,family,0.021011528449237635,15.663716814159292,6.962096963362885,0.1,3.693050000693709,0.016845643211326214
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.1,dropped,family,0.0009297136481963555,6.6,0.20896652646110705,0.03333333333333333,5.477225575051663,0.014120374867847762
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.2,dropped,family,0.009669021941242098,7.576923076923077,1.011661132522298,0.03333333333333333,5.477225575051662,0.019921144965737728
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.3,dropped,family,0.0007437709185570844,9.25,0.291452036286706,0.03333333333333333,5.477225575051662,0.015108612804152084
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.4,dropped,family,0.0007437709185570844,13.25,0.3645224805253304,0.03333333333333333,5.477225575051662,0.015531383344975702
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.5,dropped,family,0.001859427296392711,6.6,0.29413396849192586,0.03333333333333333,5.477225575051663,0.007649418053052452
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_.6,dropped,family,0.0005578281889178133,6.333333333333333,0.15120425072388785,0.03333333333333333,5.477225575051662,0.01877020012020602
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__,kept,family,0.013945704722945334,32.50666666666667,9.258412632172089,0.23333333333333334,2.5013899227428764,0.017793732172166954
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.1,kept,family,0.009111193752324285,62.91836734693877,12.214099869913264,0.13333333333333333,3.7190659813834723,0.021508557187081022
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.10,kept,family,0.005578281889178133,29.1,3.6643964457701457,0.06666666666666667,3.805639304383053,0.01678061978852369
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.11,kept,family,0.0024172554853105245,18.923076923076923,1.5520686663953018,0.06666666666666667,3.8294289205899457,0.0153156413853854
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.12,dropped,family,0.004834510970621049,18.153846153846153,1.5921613205386296,0.03333333333333333,5.477225575051661,0.009853999453241042
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.13,dropped,family,0.0007437709185570844,13.0,0.48742742617675716,0.03333333333333333,5.47722557505166,0.009179957912566835
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.2,kept,family,0.0029750836742283376,72.875,7.535906243929055,0.13333333333333333,2.9622618398173444,0.013032511803104637
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.3,kept,family,0.003904797322424693,19.857142857142858,1.8444568148689837,0.13333333333333333,2.981846060120403,0.009681706905796809
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.4,kept,family,0.005950167348456675,25.59375,3.7495093441013747,0.1,3.823415176954626,0.016299490952374648
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.5,kept,family,0.005392339159538862,22.0,2.3821414611178686,0.1,4.099961653136963,0.021402309103176562
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.6,kept,family,0.00502045370026032,46.074074074074076,6.101738745720255,0.1,3.383900523603788,0.014415872561067068
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.7,kept,family,0.0011156563778356265,20.0,0.7988417345899432,0.06666666666666667,4.022457723307965,0.012491425001297622
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.8,kept,family,0.003904797322424693,30.666666666666668,2.5904821015273787,0.06666666666666667,4.201929370646218,0.014502087488893907
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__;_s__.9,kept,family,0.0024172554853105245,42.84615384615385,3.3755488179285913,0.06666666666666667,3.8133824140627293,0.008078755536859572
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Mogibacteriaceae_;_g__Mogibacterium;_s__,kept,genus,0.0009297136481963555,7.6,0.2773890255723514,0.06666666666666667,3.8066748908605135,0.018018749980934192
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__1-68;_s__,kept,genus,0.004090740052063964,18.5,2.093686266380543,0.06666666666666667,3.816521616333851,0.016821216217469473
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Anaerococcus;_s__,kept,genus,0.0031610264038676086,34.470588235294116,3.053004812910305,0.2,2.1908641125847037,0.021588478222400984
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Anaerococcus;_s__.1,kept,genus,0.0011156563778356265,26.833333333333332,1.304929793707853,0.06666666666666667,4.04293555019982,0.014895735275866946
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Finegoldia;_s__,kept,genus,0.0029750836742283376,18.1875,1.450263658746015,0.06666666666666667,3.810823343117127,0.022260751696904876
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Parvimonas;_s__,kept,genus,0.010412792859799182,21.517857142857142,7.578355268217603,0.16666666666666666,2.6670529603563824,0.01446624569662894
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Parvimonas;_s__.1,dropped,genus,0.0029750836742283376,5.9375,0.35070053086883707,0.03333333333333333,5.477225575051662,0.019013779366515906
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Peptoniphilus;_s__,kept,genus,0.005392339159538862,45.793103448275865,10.477817144166153,0.2,2.3473642064772244,0.011540113682275425
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__Peptoniphilus;_s__.1,kept,genus,0.0029750836742283376,83.1875,9.280871269934403,0.06666666666666667,4.0551370387275325,0.015814529180059825
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__WAL_1855D;_s__,kept,genus,0.02175529936779472,12.076923076923077,4.811951067123123,0.2,2.9837692859366842,0.02949102725653352
k__Bacteria;_p__Firmicutes;_c__Clostridia;_o__Clostridiales;_f___Tissierellaceae_;_g__ph2;_s__,kept,genus,0.0014875418371141688,45.875,2.5447439352624417,0.06666666666666667,3.828290514907938,0.01632580428719134
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae,kept,family,0.057828188917813314,42.864951768488744,18.443405653646085,0.13333333333333333,4.351703709297038,0.009153036345307782
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae.1,kept,family,0.011528449237634809,686.1935483870968,107.99900394810928,0.1,4.858516933056786,0.020170967866152186
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae.2,dropped,family,0.002231312755671253,61.083333333333336,3.214051554902344,0.03333333333333333,5.477225575051664,0.01058008237340516
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae.3,dropped,family,0.002045370026031982,67.45454545454545,4.9535995900411836,0.03333333333333333,5.47722557505166,0.009932768363226459
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae.4,dropped,family,0.0007437709185570844,37.25,1.3058338853142193,0.03333333333333333,5.47722557505166,0.021687239735429173
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae.5,dropped,family,0.012458162885831164,496.5074626865672,95.4583675968856,0.03333333333333333,5.47722557505166,0.01979908312217049
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__;_s__,kept,family,0.041465228709557454,271.27354260089686,107.50176794768336,0.2,2.755284807400809,0.019391923425373516
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__;_s__.1,dropped,family,0.0013015991074748978,117.85714285714286,4.677440878987717,0.03333333333333333,5.477225575051661,0.014813849193708605
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__;_s__.2,dropped,family,0.0009297136481963555,66.4,3.228381688390939,0.03333333333333333,5.47722557505166,0.01655873087435033
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__;_s__.3,dropped,family,0.0005578281889178133,42.666666666666664,1.0226151637672627,0.03333333333333333,5.47722557505166,0.01591046959181318
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__;_s__.4,dropped,family,0.0014875418371141688,84.125,3.6709755125276553,0.03333333333333333,5.477225575051661,0.017765615979760917
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Bulleidia;_s__moorei,kept,species,0.01171439196727408,11.11111111111111,1.9629679273906728,0.1,4.057167539684757,0.012803720790198833
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Catenibacterium;_s__,kept,genus,0.0076236519152101155,323.0975609756098,69.09585217817249,0.16666666666666666,2.367219584614265,0.009075480232899724
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Catenibacterium;_s__.1,dropped,genus,0.004090740052063964,649.9545454545455,64.72775692147523,0.03333333333333333,5.477225575051662,0.02043857642651353
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Catenibacterium;_s__.2,dropped,genus,0.0013015991074748978,93.42857142857143,3.8130593339202816,0.03333333333333333,5.477225575051661,0.01982309370287294
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Clostridium,kept,genus,0.0476013387876534,43.6875,69.20901697161997,0.13333333333333333,4.114892004187652,0.01657288651031311
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Clostridium;_s__ramosum,kept,species,0.024730383042023057,244.54887218045113,126.52996781030322,0.16666666666666666,3.2222108500876754,0.025236193811985535
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Clostridium;_s__spiroforme,kept,species,0.012272220156191893,77.60606060606061,18.90487829357836,0.16666666666666666,2.730271085412625,0.01939070089721834
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Coprobacillus;_s__,kept,genus,0.003718854592785422,17.0,1.8149721900542186,0.1,3.7780995871778846,0.012347341646063754
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Coprobacillus;_s__.1,dropped,genus,0.0005578281889178133,31.666666666666668,0.8383723023374384,0.03333333333333333,5.477225575051661,0.010361983168098355
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Coprobacillus;_s__.2,dropped,genus,0.00167348456675344,46.22222222222222,2.507486335867814,0.03333333333333333,5.477225575051663,0.011939010845761893
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Coprobacillus;_s__cateniformis,kept,species,0.005206396429899591,31.178571428571427,3.7367654417671123,0.1,3.25802568882206,0.018635637751078158
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Holdemania;_s__,kept,genus,0.05522499070286352,37.63636363636363,17.054043812916408,0.2,3.069581510978273,0.017084563485521512
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Holdemania;_s__.1,kept,genus,0.03514317590182224,15.534391534391535,3.93822381416934,0.1,3.3075268207834094,0.013426177159187954
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__Holdemania;_s__.2,kept,genus,0.0014875418371141688,20.25,0.8262838781186884,0.06666666666666667,3.9326023147685394,0.015919023798246567
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__RFN20;_s__,dropped,genus,0.0001859427296392711,38.0,0.5181711122776986,0.03333333333333333,5.47722557505166,0.02517017220323155
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__,kept,genus,0.007809594644849386,290.6904761904762,36.99170406983033,0.13333333333333333,3.8463006014678665,0.019059129372818076
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__.1,dropped,genus,0.0031610264038676086,266.6470588235294,21.72977323548558,0.03333333333333333,5.477225575051661,0.005643213745568879
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__biforme,kept,species,0.024172554853105245,191.73076923076923,95.43266687112033,0.23333333333333334,2.24583956009853,0.01728340297656837
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__biforme.1,kept,species,0.019895872071402008,195.6355140186916,81.8685159765135,0.2,2.717742067964643,0.009995665256273444
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__biforme.2,dropped,species,0.0005578281889178133,55.666666666666664,1.883229346043578,0.03333333333333333,5.47722557505166,0.008553501009785055
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__biforme.3,dropped,species,0.0011156563778356265,176.0,8.449817388866837,0.03333333333333333,5.47722557505166,0.013863207442420141
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__dolichum,kept,species,0.028077352175529938,97.29139072847683,39.195323105508415,0.2,3.007280439290963,0.023853939964753733
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__dolichum.1,kept,species,0.040907400520639646,10.195454545454545,2.4948342768228002,0.13333333333333333,4.106545737285281,0.015129965112437664
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__dolichum.2,kept,species,0.008553365563406471,27.97826086956522,3.477791872404756,0.06666666666666667,4.23893240588595,0.010020879854507088
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g___Eubacterium_;_s__dolichum.3,dropped,species,0.0013015991074748978,23.285714285714285,1.3382722455610518,0.03333333333333333,5.477225575051661,0.01314324953295328
k__Bacteria;_p__Firmicutes;_c__Erysipelotrichi;_o__Erysipelotrichales;_f__Erysipelotrichaceae;_g__cc_115;_s__,kept,genus,0.002045370026031982,27.90909090909091,1.6854945199455977,0.1,3.354364343346604,0.019827283063071556
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae,kept,family,0.0029750836742283376,71.5625,9.670729545246438,0.1,3.225333069155177,0.019772285977743876
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae.1,dropped,family,0.029936779471922647,111.85093167701864,145.47574598895017,0.03333333333333333,5.477225575051662,0.022830999606417584
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae.2,dropped,family,0.005950167348456675,25.375,4.310468371501249,0.03333333333333333,5.477225575051662,0.014657828952070543
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae.3,dropped,family,0.004462625511342506,74.41666666666667,18.19055256058778,0.03333333333333333,5.477225575051662,0.012460498982962021
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae;_g__;_s__,kept,family,0.004462625511342506,354.125,36.791193624681604,0.13333333333333333,3.210138483707594,0.00849741947744728
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae;_g__;_s__.1,dropped,family,0.0005578281889178133,8.333333333333334,0.20631817893821736,0.03333333333333333,5.477225575051662,0.012438503049967853
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae;_g__Cetobacterium;_s__somerae,dropped,species,0.0024172554853105245,7.0,0.4002649783145409,0.03333333333333333,5.477225575051662,0.013925000879292966
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae;_g__Fusobacterium;_s__,kept,genus,0.00669393826701376,27.333333333333332,3.387116897471637,0.16666666666666666,2.7939525818463826,0.015166627340157968
k__Bacteria;_p__Fusobacteria;_c__Fusobacteriia;_o__Fusobacteriales;_f__Fusobacteriaceae;_g__Fusobacterium;_s__.1,kept,genus,0.005206396429899591,916.7857142857143,148.24741020747447,0.13333333333333333,3.28646270131869,0.014889104174112029
