microbe,status
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4308,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4308;s__GGB4308_SGB5895,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4312,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4312;s__GGB4312_SGB5903,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4979,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__GGB4979;s__GGB4979_SGB6973,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_funiformis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas_hypermegale,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_jalaludinii,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_multacida,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_sp_AF21_1AC,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella_sp_oral_taxon_131,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Schwartzia,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Schwartzia;s__Schwartzia_succinivorans,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_SGB5880,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_SGB5910,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_artemidis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_bovis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_infelix,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_noxia,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sp_oral_taxon_126,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sp_oral_taxon_892,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__Selenomonas_sputigena,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadales_unclassified,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadales_unclassified;g__Selenomonadales_unclassified,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadales_unclassified;g__Selenomonadales_unclassified;s__Selenomonadales_bacterium,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus;s__Anaeroglobus_geminatus,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_SGB5817,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_SGB5820,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_hominis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_micraerophilus,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister_pneumosintes,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4261,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4261;s__GGB4261_SGB5798,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4262,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4262;s__GGB4262_SGB5800,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4263,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4263;s__GGB4263_SGB5801,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4266,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4266;s__GGB4266_SGB5809,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4272,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4272;s__GGB4272_SGB5822,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4277,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4277;s__GGB4277_SGB5832,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4285,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4285;s__GGB4285_SGB5849,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4292,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__GGB4292;s__GGB4292_SGB5865,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_elsdenii,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_hexanoica,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_hominis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_micronuciformis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_sp_AM44_1BH,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_sp_BL7,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_sp_MJR8396C,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_stantonii,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera_vaginalis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Negativicoccus,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Negativicoccus;s__Negativicoccus_succinicivorans,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_denticariosi,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_magna,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_tobetsuensis,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonellaceae_unclassified,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonellaceae_unclassified;s__Veillonellaceae_bacterium,dropped
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonellaceae_unclassified;s__Veillonellaceae_bacterium_DNF00626,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_jeddahensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_lactolyticus,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_mediterraneensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_prevotii,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_provencensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_sp_Marseille_P3625,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_sp_Marseille_P3915,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_tetradius,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus_vaginalis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia;s__Finegoldia_magna,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus;s__Helcococcus_sueciensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Lagierella,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Lagierella;s__Lagierella_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Murdochiella;s__Murdochiella_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas_SGB6649,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas_sp_oral_taxon_393,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_SGB6699,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_catoniae,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_coxii,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_duerdenii,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_grossensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_mikwangii,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_obesi,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_pacaensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_phoceensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_senegalensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_sp_BV3C26,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_sp_Marseille_P3761,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus_urinimassiliensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Urinicoccus,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Urinicoccus;s__Urinicoccus_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Urmitella,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Urmitella;s__Urmitella_timonensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Ezakiella,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Ezakiella;s__Ezakiella_SGB6726,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Ezakiella;s__Ezakiella_coagulans,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Ezakiella;s__Ezakiella_massiliensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Ezakiella;s__Ezakiella_peruensis,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Kallipyga,dropped
k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellia_unclassified;f__Tissierellia_unclassified;g__Kallipyga;s__Kallipyga_gabonensis,dropped
k__Bacteria;p__Fusobacteria,dropped
k__Bacteria;p__Fusobacteria;c__CFGB1781,dropped
k__Bacteria;p__Fusobacteria;c__CFGB1781;o__OFGB1781,dropped
k__Bacteria;p__Fusobacteria;c__CFGB1781;o__OFGB1781;f__FGB1781,dropped
k__Bacteria;p__Fusobacteria;c__CFGB1781;o__OFGB1781;f__FGB1781;g__GGB4733,dropped
k__Bacteria;p__Fusobacteria;c__CFGB1781;o__OFGB1781;f__FGB1781;g__GGB4733;s__GGB4733_SGB6557,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__Cetobacterium_somerae,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacteriaceae_unclassified,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacteriaceae_unclassified;s__Fusobacteriaceae_bacterium,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacteriaceae_unclassified;s__Fusobacteriaceae_unclassified_SGB59307,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacteriaceae_unclassified;s__Fusobacteriaceae_unclassified_SGB6035,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_canifelinum,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_gonidiaformans,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_hwasookii,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_mortiferum,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_naviforme,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_necrogenes,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_necrophorum,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_perfoetens,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_pseudoperiodonticum,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_sp_FSA_380_WT_3A,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_ulcerans,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_varium,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__GGB18521,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__GGB18521;s__GGB18521_SGB27377,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__GGB4395,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__GGB4395;s__GGB4395_SGB6050,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_hongkongensis,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_massiliensis,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp_oral_taxon_212,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp_oral_taxon_215,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_sp_oral_taxon_223,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_trevisanii,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_wadei,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia,dropped
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia_amnii,dropped
k__Bacteria;p__Kiritimatiellaeota,dropped
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae,dropped
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellae_unclassified,dropped
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellae_unclassified;f__Kiritimatiellae_unclassified,dropped
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellae_unclassified;f__Kiritimatiellae_unclassified;g__Kiritimatiellae_unclassified,dropped
k__Bacteria;p__Kiritimatiellaeota;c__Kiritimatiellae;o__Kiritimatiellae_unclassified;f__Kiritimatiellae_unclassified;g__Kiritimatiellae_unclassified;s__Kiritimatiellae_bacterium,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__GGB6521,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__GGB6521;s__GGB6521_SGB9212,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__GGB6522,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__GGB6522;s__GGB6522_SGB9214,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__Lentisphaeria_unclassified,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__Lentisphaeria_unclassified;s__Lentisphaeria_bacterium,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__Lentisphaeria_unclassified;s__Lentisphaeria_unclassified_SGB9198,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Lentisphaeria_unclassified;f__Lentisphaeria_unclassified;g__Lentisphaeria_unclassified;s__Lentisphaeria_unclassified_SGB9206,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__GGB6511,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__GGB6511;s__GGB6511_SGB9196,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallales_unclassified,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallales_unclassified;g__Victivallales_unclassified,dropped
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallales_unclassified;g__Victivallales_unclassified;s__Victivallales_bacterium,dropped
k__Bacteria;p__Planctomycetes,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6565,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6565;s__GGB6565_SGB9274,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6566,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6566;s__GGB6566_SGB9275,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6567,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6567;s__GGB6567_SGB9277,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6567;s__GGB6567_SGB9278,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6568,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6568;s__GGB6568_SGB9279,dropped
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__GGB6601,dropped
